"TIME","Country.Name","LOCATION","MEATCONSUMP.Beef.Kg.","MEATCONSUMP.Pig.Kg.","MEATCONSUMP.Sheep.Kg.","MEATCONSUMP.Poultry.Kg.","CROP.TYPE.Soybean.Thnd.Ha.","CROP.TYPE.Wheat.Thnd.Ha.","CROP.TYPE.Maize.Thnd.Ha.","CROP.TYPE.Rice.Thnd.Ha.","TSE....GDP.","AGRPNPC..ratio.","Region","Income.Group","CO2 emissions (metric tons per capita)","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","GDP per capita (current US$)","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Methane emissions (kt of CO2 equivalent)","Population, total"
2018,"United States","USA",26.057,23.246,0.509,49.439,35450.581,16025.605,32901.053,1177.639,0.4805783315,1.0533398491,"North America","High income",15.2408745833286,0.759999990463257,1.88999998569489,63064.4184096731,81.2,76.2,622590,326838199
2018,"Vietnam","VNM",8.935,31.399,0.164,15.361,53,0,1078,7570.4,-1.484874706,0.8962161155,"East Asia & Pacific","Lower middle income",2.69880592228919,39.9000015258789,37.5999984741211,2566.4474870063,79.442,71.207,87750,95545959
2018,"World","WLD",6.401,12.327,1.745,14.334,125589.33,215436.03,187909.39,165419.26,NA,NA,"","",4.48352391238305,25.7796553365581,28.1409861673964,11372.7273287755,74.8774120695009,70.4039059966666,8174420,7592475615
2019,"","OECD",14.472,23.022,1.279,31.323,34163.184,70758.891,51913.026,4446.808,0.6102904996,1.0948448375,"","",NA,NA,NA,NA,NA,NA,NA,NA
2019,"","BRICS",4.357,12.773,1.775,11.92,60911.636,83445.624,73241.701,75211.01,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA
2019,"Argentina","ARG",37.985,11.374,0.97,37.921,16766,6270,7029,190.4,-2.594121494,0.765381314,"Latin America & Caribbean","Upper middle income",NA,0.0299999993294477,0.0799999982118607,9912.28180859863,79.995,73.242,NA,44938712
2019,"Australia","AUS",19.698,20.252,6.18,43.488,24.5,10770,60.75,5.11,0.1776746995,1,"East Asia & Pacific","High income",NA,1.71000003814697,3.28999996185303,55057.2046960666,85,80.9,NA,25365745
2019,"Brazil","BRA",25.187,12.848,0.52,40.298,36678.235,1995.536,17366.028,1697,0.2957788998,1.0004274681,"Latin America & Caribbean","Upper middle income",NA,4.01999998092651,12.8100004196167,8897.48777044292,79.555,72.243,NA,211049519
2019,"Canada","CAN",17.623,16.259,0.978,35.33,2270.5,9662.727,1451.2,0,0.3367782552,1.0434826756,"North America","High income",NA,1,1.97000002861023,46326.6726375572,84.2,80,NA,37593384
2019,"Chile","CHL",20.118,24.587,0.486,36.138,0,232.765,78.015,26.242,0.2900100244,1.0005082374,"Latin America & Caribbean","High income",NA,4.73999977111816,12.039999961853,14741.7144039954,82.442,77.771,NA,18952035
2019,"China","CHN",4.086,24.367,3.235,14.022,9333,23727,41284,29694,1.4917510124,1.1006873845,"East Asia & Pacific","Upper middle income",NA,22.0100002288818,27.9400005340576,10216.6303341031,79.244,74.761,NA,1397715000
2019,"Colombia","COL",8.53,8.98,0.142,31.281,23.373,4,390,611,1.1320294774,1.1303444148,"Latin America & Caribbean","Upper middle income",NA,6.59999990463257,22.3099994659424,6424.9794924083,80.019,74.528,NA,50339443
2019,"Egypt, Arab Rep.","EGY",7.819,0.002,1.096,11.108,14,1360,1088,505,NA,NA,"Middle East & North Africa","Lower middle income",NA,21.2099990844727,20.4599990844727,3019.09228346646,74.35,69.742,NA,100388076
2019,"Ethiopia","ETH",2.497,0.015,0.47,0.112,42,1620,1995,63,NA,NA,"Sub-Saharan Africa","Low income",NA,58.7099990844727,73.4400024414063,855.760885186903,68.536,64.694,NA,112078727
2019,"India","IND",0.532,0.169,0.458,2.403,11100,29083,9500,43625,0.3319863275,0.8758911262,"South Asia","Lower middle income",NA,54.689998626709,39.560001373291,2100.75146060783,70.95,68.464,NA,1366417756
2019,"Indonesia","IDN",2.159,1.011,0.432,7.764,400,0,4160.272,14340,2.5207863568,1.2614678669,"East Asia & Pacific","Lower middle income",NA,26.3600006103516,29.8799991607666,4135.20153132694,73.967,69.572,NA,270625567
2019,"Iran, Islamic Rep.","IRN",5.711,0,4.22,23.226,80,6119,200,600,NA,NA,"Middle East & North Africa","Lower middle income",NA,18.7900009155273,17.0599994659424,3114.62275284063,77.885,75.593,NA,82913893
2019,"Israel","ISR",23.16,1.331,1.517,63.981,0,41,3,0,0.438166536,1.1793190956,"Middle East & North Africa","High income",NA,0.46000000834465,1.32000005245209,43588.713153649,84.7,81,NA,9054000
2019,"Japan","JPN",7.541,16.156,0.173,17.702,149.591,211.6,0,1469,0.9400683015,1.6186876552,"East Asia & Pacific","High income",NA,2.95000004768372,3.72000002861023,40113.0609702277,87.45,81.41,NA,126264931
2019,"Kazakhstan","KAZ",19.698,4.703,8.186,16.494,140,11200,167.3,99.6,1.0201918214,0.9942354407,"Europe & Central Asia","Upper middle income",NA,13.25,16.3299999237061,9812.5958082732,77.3,68.82,NA,18513673
2019,"Korea, Rep.","KOR",11.822,31.229,0.332,18.674,52.149,6.061,15.52,732.174,1.4362617926,1.6236354585,"East Asia & Pacific","High income",NA,4.82999992370605,5.36999988555908,31846.2182324258,86.3,80.3,NA,51709098
2019,"Malaysia","MYS",5.325,5.314,1.044,48.748,0.003,0,12,700,NA,NA,"East Asia & Pacific","Upper middle income",NA,5.8899998664856,12.9899997711182,11414.2026894664,78.317,74.234,NA,31949789
2019,"Mexico","MEX",9.167,14.401,0.545,30.534,254.171,599.489,7407.24,48.896,0.5608884002,1.0639699364,"Latin America & Caribbean","Upper middle income",NA,3.60999989509583,17.8500003814697,9946.03382879198,77.879,72.203,NA,127575529
2019,"New Zealand","NZL",11.609,18.938,3.596,41.101,0,43.728,17.7,0,0.3012373775,1.0058877391,"East Asia & Pacific","High income",NA,3.72000002861023,7.73999977111816,41999.3682892979,83.5,80,NA,4979300
2019,"Nigeria","NGA",1.313,1.087,1.73,0.859,750,43,4315,3900,NA,NA,"Sub-Saharan Africa","Lower middle income",NA,23.5699996948242,44.4799995422363,2229.8586518613,55.619,53.789,NA,200963603
2019,"Norway","NOR",12.668,21.03,4.544,17.741,0,86.697,0,0,0.8180077286,1.7344808716,"Europe & Central Asia","High income",NA,1.03999996185303,2.9300000667572,75826.0818834173,84.7,81.2,NA,5347896
2019,"Pakistan","PAK",6.391,0,2.028,6.578,2,8740,1350,2840,NA,NA,"South Asia","Lower middle income",NA,65.1800003051758,29.7399997711182,1284.70204683255,68.287,66.337,NA,216565317
2019,"Paraguay","PRY",12.05,21.561,0.495,5.35,3730,463,1030,147,NA,NA,"Latin America & Caribbean","Upper middle income",NA,12.8100004196167,22.6200008392334,5380.9633218413,76.396,72.263,NA,7044639
2019,"Peru","PER",4.21,4.13,1.042,45.334,2.2,136,443.596,400,NA,NA,"Latin America & Caribbean","Upper middle income",NA,26.3400001525879,28.25,7027.61220697723,79.507,74.06,NA,32510462
2019,"Philippines","PHL",3.152,15.222,0.503,13.487,1.3,0,2500,4673,2.2976045969,1.3994214066,"East Asia & Pacific","Lower middle income",NA,13.6099996566772,28.7000007629395,3485.3408438977,75.505,67.263,NA,108116622
2019,"Russian Federation","RUS",10.07,20.582,1.273,30.622,3070.401,28100.088,2860.673,194.01,0.5720797743,1.050701465,"Europe & Central Asia","Upper middle income",NA,4.01000022888184,7.57000017166138,11497.6492498593,78.17,68.24,NA,144406261
2019,"Saudi Arabia","SAU",3.83,0.409,4.427,34.93,0,110,14,0,NA,NA,"Middle East & North Africa","High income",NA,0.330000013113022,2.72000002861023,23139.7979808237,76.759,73.935,NA,34268529
2019,"South Africa","ZAF",11.142,3.686,2.59,34.22,730,540,2231,1,0.2581822254,1.0215585918,"Sub-Saharan Africa","Upper middle income",NA,3.78999996185303,6.46000003814697,6001.4011214068,67.679,60.726,NA,58558267
2019,"Switzerland","CHE",13.171,22.545,1.183,14.729,1.8,81.933,15.7,0.089,0.9179885367,1.4103382406,"Europe & Central Asia","High income",NA,1.98000001907349,3.11999988555908,85300.3479700289,85.6,81.9,NA,8575280
2019,"Thailand","THA",1.229,9.863,0.042,7.825,25,1,1090,10690,NA,NA,"East Asia & Pacific","Upper middle income",NA,28.2700004577637,34.0699996948242,7817.01152157855,80.9,73.46,NA,69625581
2019,"Turkey","TUR",9.474,0,4.264,19.059,40,7729,673,115,1.2163048715,1.1247114018,"Europe & Central Asia","Upper middle income",NA,25.0499992370605,14.8500003814697,9126.59439195453,80.563,74.724,NA,83429607
2019,"Ukraine","UKR",4.622,12.924,0.277,22.304,1695,6809,4973.9,10.9,0.8105619303,1.0203735186,"Europe & Central Asia","Lower middle income",NA,11.4099998474121,15.9899997711182,3662.56308679667,76.98,66.92,NA,44386203
2019,"United Kingdom","GBR",11.408,16.046,3.935,30.062,0,1933.621,0,0,0.2895925824,1.0654196743,"Europe & Central Asia","High income",NA,0.579999983310699,1.46000003814697,42354.4146545765,83.1,79.4,NA,66836327
2019,"United States","USA",26.324,24.002,0.443,50.098,30351.525,14932.65,32981.991,999.577,0.4809517192,1.0347824209,"North America","High income",NA,0.759999990463257,1.87000000476837,65279.5290260953,81.4,76.3,NA,328329953
2019,"Vietnam","VNM",8.145,25.953,0.163,16.208,53,0,1136,7604,-1.200738238,0.9014937029,"East Asia & Pacific","Lower middle income",NA,38.2999992370605,36.2299995422363,2715.27598010995,79.523,71.301,NA,96462108
2019,"World","WLD",6.421,11.091,1.75,14.748,122493.85,216031.83,189095.58,164492.05,NA,NA,"","",NA,25.3134025678592,27.6852857619002,11417.1740598791,75.0446861827101,70.5794911130659,NA,7673345391
2020,"","OECD",14.425,22.856,1.269,31.708,37220.726,72282.101,52727.998,4594.87,0.6339238413,1.0875745469,"","",NA,NA,NA,NA,NA,NA,NA,NA
2020,"","BRICS",4.349,12.002,1.803,12.067,61435.775,83150.938,73546.756,75345.843,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA
2020,"Argentina","ARG",36.894,11.476,0.973,38.088,16766,6160,7099.29,188.496,-2.079447495,0.8359148314,"Latin America & Caribbean","Upper middle income",NA,NA,NA,8441.9194391094,NA,NA,NA,45376763
2020,"Australia","AUS",19.438,20.212,5.874,43.792,34,11104.541,62,23.754,0.1842782291,1,"East Asia & Pacific","High income",NA,NA,NA,51812.1540373988,NA,NA,NA,25687041
2020,"Brazil","BRA",24.445,12.753,0.521,40.762,36998.235,2016.672,17404.663,1883.3,0.336005898,1.0069529146,"Latin America & Caribbean","Upper middle income",NA,NA,NA,6796.84454227877,NA,NA,NA,212559409
2020,"Canada","CAN",17.578,15.881,0.974,35.527,2230.9,9802.274,1460,0,0.3911111419,1.0593700054,"North America","High income",NA,NA,NA,43241.6178282827,NA,NA,NA,38005238
2020,"Chile","CHL",20.262,24.762,0.484,37.073,0,232.895,78.058,26.255,0.2512821513,1.0028189939,"Latin America & Caribbean","High income",NA,NA,NA,13231.7042069383,NA,NA,NA,19116209
2020,"China","CHN",4.186,22.718,3.305,14.191,9410.938,23327,41584.55,29625.116,1.5906518822,1.1044079956,"East Asia & Pacific","Upper middle income",NA,NA,NA,10500.3956159637,NA,NA,NA,1402112000
2020,"Colombia","COL",8.62,8.994,0.142,31.704,24.264,4.063,423.325,613.023,1.3057596606,1.1432262751,"Latin America & Caribbean","Upper middle income",NA,NA,NA,5332.77352412685,NA,NA,NA,50882884
2020,"Egypt, Arab Rep.","EGY",7.8,0.002,1.093,11.243,14.105,1343.71,1097.158,503.134,NA,NA,"Middle East & North Africa","Lower middle income",NA,NA,NA,3547.87084813809,NA,NA,NA,102334403
2020,"Ethiopia","ETH",2.486,0.014,0.469,0.113,42.175,1616.276,2006.631,62.812,NA,NA,"Sub-Saharan Africa","Low income",NA,NA,NA,936.340461064749,NA,NA,NA,114963583
2020,"India","IND",0.532,0.168,0.458,2.517,11189.069,29143.117,9526.146,43646.734,1.5390876452,0.8345918465,"South Asia","Lower middle income",NA,NA,NA,1900.70680971528,NA,NA,NA,1380004385
2020,"Indonesia","IDN",2.178,1.008,0.429,7.903,399.246,0,4444.798,15796.985,2.4905411668,1.2433420809,"East Asia & Pacific","Lower middle income",NA,NA,NA,3869.58842704537,NA,NA,NA,273523621
2020,"Iran, Islamic Rep.","IRN",5.77,0,4.184,23.474,80.986,6104.164,199.62,603.338,NA,NA,"Middle East & North Africa","Lower middle income",NA,NA,NA,2282.55186460415,NA,NA,NA,83992953
2020,"Israel","ISR",23.214,1.311,1.525,64.436,0,41.001,3,0,0.5742211251,1.2463420211,"Middle East & North Africa","High income",NA,NA,NA,43610.5203308148,NA,NA,NA,9216900
2020,"Japan","JPN",7.643,16.13,0.16,17.734,149.582,212.128,0,1461.649,0.9993253505,1.5887073021,"East Asia & Pacific","High income",NA,NA,NA,NA,NA,NA,NA,125836021
2020,"Kazakhstan","KAZ",19.828,4.664,8.247,16.761,139.84,11099.997,167.351,99.475,0.8344901548,0.9644821657,"Europe & Central Asia","Upper middle income",NA,NA,NA,9055.74500903002,NA,NA,NA,18754440
2020,"Korea, Rep.","KOR",11.85,31.565,0.332,18.742,49.166,5.863,15.498,717.481,1.5212710881,1.7077791752,"East Asia & Pacific","High income",NA,NA,NA,31489.1226973168,NA,NA,NA,51780579
2020,"Malaysia","MYS",5.409,5.263,1.072,49.333,0.003,0,12.08,701.249,NA,NA,"East Asia & Pacific","Upper middle income",NA,NA,NA,10401.7940137994,NA,NA,NA,32365998
2020,"Mexico","MEX",8.971,14.42,0.544,30.586,267.206,608.766,7441.492,44.64,0.6100596859,1.0591453348,"Latin America & Caribbean","Upper middle income",NA,NA,NA,8346.70237883571,NA,NA,NA,128932753
2020,"New Zealand","NZL",11.548,19.063,3.446,40.079,0,44.165,17.877,0,0.3116645984,1.0083376132,"East Asia & Pacific","High income",NA,NA,NA,41791.79308952,NA,NA,NA,5084300
2020,"Nigeria","NGA",1.306,1.079,1.72,0.842,754.581,42.44,4318.458,3931.725,NA,NA,"Sub-Saharan Africa","Lower middle income",NA,NA,NA,2097.09247289022,NA,NA,NA,206139587
2020,"Norway","NOR",12.806,21.102,4.477,17.837,0,86.976,0,0,0.7905643226,1.626863595,"Europe & Central Asia","High income",NA,NA,NA,67294.4769786693,NA,NA,NA,5379475
2020,"Pakistan","PAK",6.422,0,2.018,6.621,2.026,8783.9,1352.628,2823.788,NA,NA,"South Asia","Lower middle income",NA,NA,NA,1193.73339713731,NA,NA,NA,220892331
2020,"Paraguay","PRY",12.034,21.479,0.493,5.339,3786.85,465.59,1045.147,148.533,NA,NA,"Latin America & Caribbean","Upper middle income",NA,NA,NA,4949.74970033259,NA,NA,NA,7132530
2020,"Peru","PER",4.143,4.038,1.027,45.957,2.218,135.998,450.324,403.651,NA,NA,"Latin America & Caribbean","Upper middle income",NA,NA,NA,6126.87453978867,NA,NA,NA,32971846
2020,"Philippines","PHL",3.129,14.898,0.506,13.742,1.326,0,2518.62,4652.106,2.5452437324,1.3983812996,"East Asia & Pacific","Lower middle income",NA,NA,NA,3298.8298514292,NA,NA,NA,109581085
2020,"Russian Federation","RUS",10.034,20.714,1.276,30.816,3101.105,28125.389,2801.16,189.691,0.5172605626,1.023180787,"Europe & Central Asia","Upper middle income",NA,NA,NA,10126.7217935297,NA,NA,NA,144104080
2020,"Saudi Arabia","SAU",3.868,0.402,4.387,34.83,0,109.675,14.147,0,NA,NA,"Middle East & North Africa","High income",NA,NA,NA,20110.3161923744,NA,NA,NA,34813867
2020,"South Africa","ZAF",11.395,3.699,2.586,34.5,736.428,538.76,2230.237,1.002,0.289351174,1.0204088771,"Sub-Saharan Africa","Upper middle income",NA,NA,NA,5090.71502455292,NA,NA,NA,59308690
2020,"Switzerland","CHE",13.107,22.46,1.146,14.769,1.8,81.865,15.637,0.089,1.0481917822,1.5589109567,"Europe & Central Asia","High income",NA,NA,NA,86601.5564126289,NA,NA,NA,8636896
2020,"Thailand","THA",1.233,9.873,0.043,7.902,25.407,1.072,1095.293,10679.074,NA,NA,"East Asia & Pacific","Upper middle income",NA,NA,NA,7189.04183501668,NA,NA,NA,69799978
2020,"Turkey","TUR",9.633,0,4.231,19.183,39.994,7727.797,672.895,115.235,1.6063155487,1.0671560763,"Europe & Central Asia","Upper middle income",NA,NA,NA,8538.16905982745,NA,NA,NA,84339067
2020,"Ukraine","UKR",4.644,12.86,0.28,22.693,1718.222,6726.447,5011.304,10.815,0.4808597801,1.0051069419,"Europe & Central Asia","Lower middle income",NA,NA,NA,3726.92714937055,NA,NA,NA,44134693
2020,"United Kingdom","GBR",11.329,15.816,3.928,30.451,0,1922.019,0,0,0.3013785797,1.0534171198,"Europe & Central Asia","High income",NA,NA,NA,40284.6384553276,NA,NA,NA,67215293
2020,"United States","USA",26.195,23.983,0.431,50.963,33396.017,16022.147,33973.234,1153.791,0.4639414201,1.0280132609,"North America","High income",NA,NA,NA,63543.577788724,NA,NA,NA,329484123
2020,"Vietnam","VNM",8.254,25.017,0.167,16.521,53.425,0,1134.101,7596.499,-0.535771943,0.9393429278,"East Asia & Pacific","Lower middle income",NA,NA,NA,2785.724156875,NA,NA,NA,97338583
2020,"World","WLD",6.391,10.678,1.759,14.875,126199.49,217007.2,190966.34,166231.95,NA,NA,"","",NA,NA,NA,10925.7460671169,NA,NA,NA,7752840547
2021,"","OECD",14.406,22.848,1.268,31.816,36833.462,72528.248,52776.616,4451.92,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA
2021,"","BRICS",4.34,12.406,1.819,11.999,61786.338,83352.267,73931.405,75231.472,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Argentina","ARG",36.853,11.542,0.973,38.117,16737.917,6166.135,7147.543,186.708,NA,NA,"Latin America & Caribbean","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Australia","AUS",19.187,20.004,5.912,44.132,33.701,11635.489,63.027,24.042,NA,NA,"East Asia & Pacific","High income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Brazil","BRA",24.605,12.857,0.522,40.77,37310.164,2039.601,17451.383,1859.645,NA,NA,"Latin America & Caribbean","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Canada","CAN",17.394,15.898,0.971,35.786,2226.944,9840.666,1467.589,0,NA,NA,"North America","High income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Chile","CHL",20.461,24.975,0.483,37.373,0,233.031,78.103,26.271,NA,NA,"Latin America & Caribbean","High income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"China","CHN",4.143,23.679,3.352,13.998,9490.075,23298.351,41888.358,29555.798,NA,NA,"East Asia & Pacific","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Colombia","COL",8.717,9.198,0.142,32.316,24.749,4.057,430.389,615.008,NA,NA,"Latin America & Caribbean","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Egypt, Arab Rep.","EGY",7.84,0.002,1.089,11.39,14.119,1342.764,1090.424,504.05,NA,NA,"Middle East & North Africa","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Ethiopia","ETH",2.484,0.014,0.467,0.112,41.997,1601.733,1994.359,62.501,NA,NA,"Sub-Saharan Africa","Low income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"India","IND",0.536,0.165,0.459,2.586,11112.571,29307.713,9538.081,43629.329,NA,NA,"South Asia","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Indonesia","IDN",2.203,1.021,0.429,8.052,398.612,0,4462.019,15717.415,NA,NA,"East Asia & Pacific","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Iran, Islamic Rep.","IRN",5.852,0,4.152,23.67,81.777,6088.872,199.264,607.488,NA,NA,"Middle East & North Africa","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Israel","ISR",23.295,1.292,1.533,64.913,0,41.004,3,0,NA,NA,"Middle East & North Africa","High income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Japan","JPN",7.657,16.111,0.158,17.785,149.593,212.652,0,1454.361,NA,NA,"East Asia & Pacific","High income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Kazakhstan","KAZ",19.932,4.65,8.301,17.039,139.712,11043.5,167.426,99.384,NA,NA,"Europe & Central Asia","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Korea, Rep.","KOR",11.908,31.647,0.332,18.82,47.52,5.746,15.386,700.597,NA,NA,"East Asia & Pacific","High income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Malaysia","MYS",5.524,5.237,1.095,49.725,0.003,0,12.101,702.37,NA,NA,"East Asia & Pacific","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Mexico","MEX",8.986,14.494,0.542,30.708,280.192,619.363,7477.038,40.451,NA,NA,"Latin America & Caribbean","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"New Zealand","NZL",11.663,19.116,3.356,40.043,0,44.613,18.057,0,NA,NA,"East Asia & Pacific","High income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Nigeria","NGA",1.3,1.082,1.709,0.825,759.278,42.125,4314.21,3963.994,NA,NA,"Sub-Saharan Africa","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Norway","NOR",12.926,21.082,4.422,17.927,0,87.276,0,0,NA,NA,"Europe & Central Asia","High income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Pakistan","PAK",6.469,0,2.009,6.667,2.027,8843.283,1346.227,2808.056,NA,NA,"South Asia","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Paraguay","PRY",12.095,21.584,0.49,5.334,3852.14,450.535,1058.712,150.085,NA,NA,"Latin America & Caribbean","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Peru","PER",4.169,4.138,1.02,46.651,2.231,137.074,448.823,406.93,NA,NA,"Latin America & Caribbean","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Philippines","PHL",3.152,14.918,0.509,14.031,1.341,0,2533.193,4633.732,NA,NA,"East Asia & Pacific","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Russian Federation","RUS",10.02,20.918,1.273,30.893,3130.715,28178.142,2825.172,185.702,NA,NA,"Europe & Central Asia","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Saudi Arabia","SAU",3.917,0.396,4.355,34.763,0,109.941,14.122,0,NA,NA,"Middle East & North Africa","High income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"South Africa","ZAF",11.692,3.751,2.578,34.793,742.813,528.46,2228.412,0.999,NA,NA,"Sub-Saharan Africa","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Switzerland","CHE",13.01,22.37,1.142,14.841,1.8,81.821,15.577,0.089,NA,NA,"Europe & Central Asia","High income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Thailand","THA",1.237,9.969,0.044,7.992,25.728,1.158,1102.032,10672.612,NA,NA,"East Asia & Pacific","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Turkey","TUR",9.818,0,4.209,19.496,39.988,7726.765,672.805,116.158,NA,NA,"Europe & Central Asia","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Ukraine","UKR",4.685,13.037,0.282,23.162,1705.184,6814.415,4966.773,10.755,NA,NA,"Europe & Central Asia","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"United Kingdom","GBR",11.362,15.905,3.912,30.502,0,1934.76,0,0,NA,NA,"Europe & Central Asia","High income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"United States","USA",26.081,23.878,0.429,50.801,32972.131,15913.28,33949.414,1036.384,NA,NA,"North America","High income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"Vietnam","VNM",8.422,25.927,0.171,16.867,53.62,0,1132.662,7592.825,NA,NA,"East Asia & Pacific","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA
2021,"World","WLD",6.377,10.817,1.766,14.858,126198.22,217630.08,191481.72,165908.83,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA
2022,"","OECD",14.244,22.82,1.267,31.984,36916.848,72323.153,52822.081,4446.354,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA
2022,"","BRICS",4.315,13.138,1.837,11.933,62272.256,83491.443,74316.866,75120.877,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA
2022,"Argentina","ARG",36.894,11.551,0.974,38.157,16804.31,6166.136,7217.906,184.292,NA,NA,"Latin America & Caribbean","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA
2022,"Australia","AUS",19.088,20.086,5.884,44.504,33.909,11612.645,63.094,24.231,NA,NA,"East Asia & Pacific","High income",NA,NA,NA,NA,NA,NA,NA,NA
2022,"Brazil","BRA",24.559,13.063,0.521,40.671,37661.36,2060.49,17490.764,1822.967,NA,NA,"Latin America & Caribbean","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA
2022,"Canada","CAN",17.188,15.793,0.968,36.086,2268.322,9762.045,1474.948,0,NA,NA,"North America","High income",NA,NA,NA,NA,NA,NA,NA,NA
2022,"Chile","CHL",20.666,25.169,0.482,37.679,0,233.161,78.147,26.285,NA,NA,"Latin America & Caribbean","High income",NA,NA,NA,NA,NA,NA,NA,NA
2022,"China","CHN",4.095,25.389,3.402,13.821,9578.209,23267.777,42191.121,29486.239,NA,NA,"East Asia & Pacific","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA
2022,"Colombia","COL",8.81,9.345,0.141,32.772,25.106,4.139,437.56,615.698,NA,NA,"Latin America & Caribbean","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA
2022,"Egypt, Arab Rep.","EGY",7.863,0.002,1.085,11.542,14.131,1340.494,1089.82,503.898,NA,NA,"Middle East & North Africa","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA
2022,"Ethiopia","ETH",2.479,0.014,0.466,0.111,41.861,1592.057,1987.379,62.144,NA,NA,"Sub-Saharan Africa","Low income",NA,NA,NA,NA,NA,NA,NA,NA
2022,"India","IND",0.538,0.163,0.459,2.652,11115.303,29437.469,9559.745,43629.687,NA,NA,"South Asia","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA
2022,"Indonesia","IDN",2.226,1.03,0.431,8.214,397.892,0,4469.372,15688.908,NA,NA,"East Asia & Pacific","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA
2022,"Iran, Islamic Rep.","IRN",5.926,0,4.122,23.873,82.652,6073.162,198.913,610.123,NA,NA,"Middle East & North Africa","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA
2022,"Israel","ISR",23.378,1.274,1.541,65.384,0,41.006,3,0,NA,NA,"Middle East & North Africa","High income",NA,NA,NA,NA,NA,NA,NA,NA
2022,"Japan","JPN",7.673,16.064,0.156,17.841,149.618,213.175,0,1447.114,NA,NA,"East Asia & Pacific","High income",NA,NA,NA,NA,NA,NA,NA,NA
2022,"Kazakhstan","KAZ",20.073,4.624,8.355,17.304,139.619,10987.48,167.556,99.312,NA,NA,"Europe & Central Asia","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA
2022,"Korea, Rep.","KOR",11.968,31.697,0.332,18.903,46.458,5.782,15.252,686.209,NA,NA,"East Asia & Pacific","High income",NA,NA,NA,NA,NA,NA,NA,NA
2022,"Malaysia","MYS",5.627,5.195,1.119,50.113,0.003,0,12.144,700.111,NA,NA,"East Asia & Pacific","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA
